customer_id,name,city,state,customer_segment,account_age_days,signup_date
CUST000340,Rohan Chand,Delhi,Delhi,Regular,653,2022-03-19
CUST000341,Jeremiah Rajan,Nagpur,Maharashtra,Regular,148,2023-08-06
CUST000342,Idika Seshadri,Mumbai,Maharashtra,Regular,823,2021-09-30
CUST000343,Samuel Nayak,Kanpur,Uttar Pradesh,Regular,752,2021-12-10
CUST000344,Amol Mallick,Chennai,Tamil Nadu,Regular,209,2023-06-06
CUST000345,Chakradhar Khurana,Jaipur,Rajasthan,Regular,742,2021-12-20
CUST000346,Ekapad Gera,Nagpur,Maharashtra,Premium,1800,2019-01-27
CUST000347,Veda Ratta,Surat,Gujarat,Premium,1603,2019-08-12
CUST000348,Hamsini Shroff,Ahmedabad,Gujarat,Regular,204,2023-06-11
CUST000349,Imaran Chakrabarti,Jaipur,Rajasthan,Regular,421,2022-11-06
CUST000350,Laban Chacko,Chennai,Tamil Nadu,Premium,606,2022-05-05
CUST000351,Krisha Dara,Mumbai,Maharashtra,Regular,80,2023-10-13
CUST000352,Netra Lata,Chennai,Tamil Nadu,New,5,2023-12-27
CUST000353,Anamika Balay,Mumbai,Maharashtra,Premium,1099,2020-12-28
CUST000354,Rachita Dubey,Hyderabad,Telangana,Regular,818,2021-10-05
CUST000355,Azad Bal,Ahmedabad,Gujarat,Regular,820,2021-10-03
CUST000356,Balhaar Balasubramanian,Jaipur,Rajasthan,Premium,1269,2020-07-11
CUST000357,Krishna Sarna,Kolkata,West Bengal,Regular,597,2022-05-14
CUST000358,Amara Verma,Bangalore,Karnataka,Regular,880,2021-08-04
CUST000359,Advaith Bumb,Lucknow,Uttar Pradesh,New,10,2023-12-22
CUST000360,Yashoda Comar,Bangalore,Karnataka,Regular,732,2021-12-30
CUST000361,Sathvik Seth,Pune,Maharashtra,Regular,847,2021-09-06
CUST000362,Jonathan Rama,Pune,Maharashtra,Premium,1469,2019-12-24
CUST000363,Unni Pandit,Indore,Madhya Pradesh,Regular,551,2022-06-29
CUST000364,Darpan Nagarajan,Pune,Maharashtra,Regular,276,2023-03-31
CUST000365,Kalpit Mangat,Hyderabad,Telangana,New,20,2023-12-12
CUST000366,Wridesh Raj,Bangalore,Karnataka,Regular,280,2023-03-27
CUST000367,Chatresh Gara,Lucknow,Uttar Pradesh,New,15,2023-12-17
CUST000368,Lopa Mahal,Delhi,Delhi,New,24,2023-12-08
CUST000369,Bhavini Mall,Jaipur,Rajasthan,Regular,899,2021-07-16
CUST000370,Isaiah Kala,Nagpur,Maharashtra,Regular,376,2022-12-21
CUST000371,Gaurav Warrior,Delhi,Delhi,Regular,129,2023-08-25
CUST000372,Eta Gulati,Nagpur,Maharashtra,Regular,507,2022-08-12
CUST000373,Advaith Soman,Surat,Gujarat,Regular,797,2021-10-26
CUST000374,Christopher Behl,Indore,Madhya Pradesh,Premium,1076,2021-01-20
CUST000375,Hemangini Gulati,Indore,Madhya Pradesh,Regular,729,2022-01-02
CUST000376,Reva Kata,Indore,Madhya Pradesh,Regular,162,2023-07-23
CUST000377,George Baria,Surat,Gujarat,Premium,703,2022-01-28
CUST000378,Rishi Sanghvi,Chennai,Tamil Nadu,Regular,594,2022-05-17
CUST000379,Ekiya Ray,Surat,Gujarat,Premium,1505,2019-11-18
CUST000380,Arunima Nadkarni,Indore,Madhya Pradesh,Regular,681,2022-02-19
CUST000381,Ojasvi Modi,Pune,Maharashtra,Regular,292,2023-03-15
CUST000382,Ethan Dubey,Ahmedabad,Gujarat,Premium,1186,2020-10-02
CUST000383,Reva Ganguly,Bhopal,Madhya Pradesh,Premium,1356,2020-04-15
CUST000384,Ranveer Kapoor,Pune,Maharashtra,New,21,2023-12-11
CUST000385,Laban Narayan,Chennai,Tamil Nadu,Premium,1619,2019-07-27
CUST000386,Anay Kohli,Mumbai,Maharashtra,Premium,1484,2019-12-09
CUST000387,Ridhi Pal,Kolkata,West Bengal,Regular,943,2021-06-02
CUST000388,Nitesh Purohit,Pune,Maharashtra,Regular,988,2021-04-18
CUST000389,Zaid Ramaswamy,Mumbai,Maharashtra,Premium,1036,2021-03-01
CUST000390,Megha Ganesan,Kanpur,Uttar Pradesh,Premium,1815,2019-01-12
CUST000391,Vincent More,Ahmedabad,Gujarat,New,4,2023-12-28
CUST000392,Vidhi Sagar,Mumbai,Maharashtra,Regular,493,2022-08-26
CUST000393,Adweta Srivastava,Jaipur,Rajasthan,Regular,721,2022-01-10
CUST000394,Triveni Rastogi,Kolkata,West Bengal,Premium,376,2022-12-21
CUST000395,Mekhala Pradhan,Ahmedabad,Gujarat,Regular,727,2022-01-04
CUST000396,Omaja Comar,Mumbai,Maharashtra,New,12,2023-12-20
CUST000397,Chandresh Dayal,Delhi,Delhi,New,18,2023-12-14
CUST000398,Meera Keer,Nagpur,Maharashtra,Regular,831,2021-09-22
CUST000399,Advika Bava,Surat,Gujarat,Premium,694,2022-02-06
CUST000400,Oscar Chacko,Surat,Gujarat,Premium,1784,2019-02-12
CUST000401,Alka Singh,Pune,Maharashtra,Regular,591,2022-05-20
CUST000402,Max Badal,Hyderabad,Telangana,New,16,2023-12-16
CUST000403,Chaaya Goda,Lucknow,Uttar Pradesh,Regular,230,2023-05-16
CUST000404,Yauvani Gade,Mumbai,Maharashtra,Premium,896,2021-07-19
CUST000405,Anirudh Hans,Hyderabad,Telangana,Regular,916,2021-06-29
CUST000406,Faqid Kar,Surat,Gujarat,New,27,2023-12-05
CUST000407,Ikbal Krish,Kolkata,West Bengal,Regular,140,2023-08-14
CUST000408,Vedika Tandon,Ahmedabad,Gujarat,Regular,39,2023-11-23
CUST000409,Azaan Upadhyay,Delhi,Delhi,New,6,2023-12-26
CUST000410,Bhavini Murthy,Ahmedabad,Gujarat,Regular,407,2022-11-20
CUST000411,Arunima Chatterjee,Jaipur,Rajasthan,Regular,294,2023-03-13
CUST000412,Wridesh Swamy,Delhi,Delhi,New,19,2023-12-13
CUST000413,Vedant Chauhan,Chennai,Tamil Nadu,New,11,2023-12-21
CUST000414,Qabil Chandra,Chennai,Tamil Nadu,Regular,626,2022-04-15
CUST000415,Kamala Sanghvi,Jaipur,Rajasthan,Premium,850,2021-09-03
CUST000416,Turvi Shan,Kanpur,Uttar Pradesh,Regular,729,2022-01-02
CUST000417,Chakradhar Bhargava,Jaipur,Rajasthan,Regular,66,2023-10-27
CUST000418,Ekapad Minhas,Chennai,Tamil Nadu,Regular,421,2022-11-06
CUST000419,Madhavi Sinha,Indore,Madhya Pradesh,Premium,755,2021-12-07
CUST000420,Megha Comar,Jaipur,Rajasthan,Premium,406,2022-11-21
CUST000421,Rajata Sastry,Lucknow,Uttar Pradesh,Premium,1527,2019-10-27
CUST000422,Pushti Pai,Jaipur,Rajasthan,Premium,436,2022-10-22
CUST000423,Kashish Manda,Delhi,Delhi,Regular,446,2022-10-12
CUST000424,Yutika Ray,Kolkata,West Bengal,Regular,963,2021-05-13
CUST000425,Anamika Narang,Pune,Maharashtra,Regular,725,2022-01-06
CUST000426,Saanvi Golla,Ahmedabad,Gujarat,Regular,644,2022-03-28
CUST000427,Girindra Mahal,Hyderabad,Telangana,Regular,102,2023-09-21
CUST000428,Karan Oommen,Lucknow,Uttar Pradesh,New,28,2023-12-04
CUST000429,Wishi Divan,Bangalore,Karnataka,Regular,963,2021-05-13
CUST000430,Viraj Kala,Delhi,Delhi,Regular,916,2021-06-29
CUST000431,Siddharth Soman,Chennai,Tamil Nadu,Regular,620,2022-04-21
CUST000432,Ucchal Chaudhry,Pune,Maharashtra,Premium,1316,2020-05-25
CUST000433,Ishaan Ram,Nagpur,Maharashtra,Premium,581,2022-05-30
CUST000434,Zinal Ravi,Bangalore,Karnataka,Regular,471,2022-09-17
CUST000435,Isha Chad,Kolkata,West Bengal,Regular,808,2021-10-15
CUST000436,Gauri Parmar,Pune,Maharashtra,Premium,633,2022-04-08
CUST000437,Falguni Sur,Hyderabad,Telangana,Regular,145,2023-08-09
CUST000438,Yoshita Chandran,Hyderabad,Telangana,Premium,598,2022-05-13
CUST000439,Raagini Mohan,Indore,Madhya Pradesh,Premium,1225,2020-08-24
CUST000440,Victor Venkataraman,Mumbai,Maharashtra,Regular,93,2023-09-30
CUST000441,Gautam Kamdar,Lucknow,Uttar Pradesh,Regular,351,2023-01-15
CUST000442,Damyanti Dixit,Mumbai,Maharashtra,New,14,2023-12-18
CUST000443,Vasudha Krishnan,Mumbai,Maharashtra,Regular,54,2023-11-08
CUST000444,Watika Kala,Jaipur,Rajasthan,Regular,666,2022-03-06
CUST000445,Aarav Garg,Kanpur,Uttar Pradesh,Premium,622,2022-04-19
CUST000446,Imaran Kanda,Delhi,Delhi,New,3,2023-12-29
CUST000447,Qadim Dash,Jaipur,Rajasthan,New,21,2023-12-11
CUST000448,Rayaan Bakshi,Kolkata,West Bengal,Premium,1528,2019-10-26
CUST000449,Ucchal Sankaran,Pune,Maharashtra,Regular,196,2023-06-19
CUST000450,Bahadurjit Kale,Delhi,Delhi,Regular,474,2022-09-14
CUST000451,Yuvraj Sood,Indore,Madhya Pradesh,Premium,1439,2020-01-23
CUST000452,Janya Majumdar,Surat,Gujarat,Regular,525,2022-07-25
CUST000453,Falak Agarwal,Pune,Maharashtra,Regular,293,2023-03-14
CUST000454,Radhika Swamy,Jaipur,Rajasthan,New,1,2023-12-31
CUST000455,Krishna Wable,Lucknow,Uttar Pradesh,Regular,520,2022-07-30
CUST000456,David Magar,Mumbai,Maharashtra,Regular,668,2022-03-04
CUST000457,Osha Thaman,Bhopal,Madhya Pradesh,Regular,847,2021-09-06
CUST000458,Raksha Cheema,Chennai,Tamil Nadu,Regular,277,2023-03-30
CUST000459,Nakul Madan,Mumbai,Maharashtra,Regular,738,2021-12-24
CUST000460,Rajata Badal,Delhi,Delhi,Regular,581,2022-05-30
CUST000461,Tamanna Suri,Lucknow,Uttar Pradesh,Regular,829,2021-09-24
CUST000462,Ekbal Yadav,Delhi,Delhi,Premium,1703,2019-05-04
CUST000463,Yasti Sodhi,Kolkata,West Bengal,Premium,1591,2019-08-24
CUST000464,Qabil Kalla,Pune,Maharashtra,Regular,111,2023-09-12
CUST000465,Bhavini Lalla,Lucknow,Uttar Pradesh,New,5,2023-12-27
CUST000466,Oni Aggarwal,Ahmedabad,Gujarat,Regular,98,2023-09-25
CUST000467,Rajata Shroff,Mumbai,Maharashtra,Regular,686,2022-02-14
CUST000468,Veda Balasubramanian,Pune,Maharashtra,New,6,2023-12-26
CUST000469,Rajeshri Bawa,Surat,Gujarat,Regular,64,2023-10-29
CUST000470,Lavanya Datta,Indore,Madhya Pradesh,New,3,2023-12-29
CUST000471,Nisha Ramakrishnan,Kanpur,Uttar Pradesh,Regular,39,2023-11-23
CUST000472,Pavani De,Bhopal,Madhya Pradesh,New,10,2023-12-22
CUST000473,Elijah Seshadri,Bhopal,Madhya Pradesh,Regular,370,2022-12-27
CUST000474,Manan Dass,Delhi,Delhi,New,24,2023-12-08
CUST000475,Jonathan Deol,Jaipur,Rajasthan,Regular,537,2022-07-13
CUST000476,Mitesh Lad,Jaipur,Rajasthan,New,27,2023-12-05
CUST000477,Indali Bal,Kanpur,Uttar Pradesh,Regular,236,2023-05-10
CUST000478,Advik Parmer,Ahmedabad,Gujarat,Regular,791,2021-11-01
CUST000479,Amaira Kade,Kolkata,West Bengal,New,25,2023-12-07
CUST000480,Unnati Lad,Bhopal,Madhya Pradesh,Regular,291,2023-03-16
CUST000481,Falan Kota,Kanpur,Uttar Pradesh,Premium,1408,2020-02-23
CUST000482,Anusha Sharaf,Ahmedabad,Gujarat,Premium,693,2022-02-07
CUST000483,Harsh Vohra,Surat,Gujarat,Regular,183,2023-07-02
CUST000484,Upadhriti Narayan,Delhi,Delhi,Premium,1531,2019-10-23
CUST000485,Keya Bhatti,Surat,Gujarat,Regular,387,2022-12-10
CUST000486,Hema Dyal,Nagpur,Maharashtra,New,17,2023-12-15
CUST000487,Kamya Doshi,Bangalore,Karnataka,Regular,451,2022-10-07
CUST000488,Aahana Dash,Delhi,Delhi,Regular,238,2023-05-08
CUST000489,Christopher Patla,Indore,Madhya Pradesh,New,8,2023-12-24
CUST000490,Vinaya Dash,Surat,Gujarat,New,9,2023-12-23
CUST000491,Udant Vora,Hyderabad,Telangana,Regular,983,2021-04-23
CUST000492,David Banerjee,Ahmedabad,Gujarat,Premium,1703,2019-05-04
CUST000493,Balveer Hora,Surat,Gujarat,Regular,984,2021-04-22
CUST000494,Caleb Naik,Lucknow,Uttar Pradesh,Regular,575,2022-06-05
CUST000495,Omisha Bora,Nagpur,Maharashtra,Regular,408,2022-11-19
CUST000496,Radha Prabhakar,Kolkata,West Bengal,Regular,249,2023-04-27
CUST000497,Liam Nayak,Hyderabad,Telangana,Regular,669,2022-03-03
CUST000498,Libni Khurana,Pune,Maharashtra,Regular,829,2021-09-24
CUST000499,Yashoda Ratta,Mumbai,Maharashtra,New,10,2023-12-22
CUST000500,Meghana Gulati,Bhopal,Madhya Pradesh,New,16,2023-12-16
CUST000501,Yamini Contractor,Kanpur,Uttar Pradesh,Premium,788,2021-11-04
CUST000502,Yashvi Soni,Indore,Madhya Pradesh,Regular,680,2022-02-20
CUST000503,Kamya Mahal,Bangalore,Karnataka,Regular,105,2023-09-18
CUST000504,Vasana Nagarajan,Pune,Maharashtra,Premium,1563,2019-09-21
CUST000505,Laban Handa,Chennai,Tamil Nadu,Premium,1236,2020-08-13
CUST000506,Tristan Rao,Delhi,Delhi,Regular,912,2021-07-03
CUST000507,Kala Bava,Jaipur,Rajasthan,New,21,2023-12-11
CUST000508,Aarna Tailor,Chennai,Tamil Nadu,Premium,626,2022-04-15
CUST000509,Januja Sridhar,Chennai,Tamil Nadu,New,22,2023-12-10
CUST000510,Alka Edwin,Ahmedabad,Gujarat,Premium,1549,2019-10-05
CUST000511,Aashi Nanda,Indore,Madhya Pradesh,Premium,1304,2020-06-06
CUST000512,Chaman Misra,Mumbai,Maharashtra,Regular,482,2022-09-06
CUST000513,Ayushman Om,Bhopal,Madhya Pradesh,New,2,2023-12-30
CUST000514,Vasudha Krishna,Bhopal,Madhya Pradesh,New,20,2023-12-12
CUST000515,Michael Balasubramanian,Lucknow,Uttar Pradesh,Regular,437,2022-10-21
CUST000516,Chatura Jain,Bhopal,Madhya Pradesh,Regular,973,2021-05-03
CUST000517,Hitesh Sengupta,Kolkata,West Bengal,Regular,82,2023-10-11
CUST000518,Urvi Acharya,Kanpur,Uttar Pradesh,Premium,1200,2020-09-18
CUST000519,Niharika Amble,Delhi,Delhi,New,27,2023-12-05
CUST000520,Chameli More,Kolkata,West Bengal,Regular,283,2023-03-24
CUST000521,Parth Shroff,Chennai,Tamil Nadu,Regular,576,2022-06-04
CUST000522,Anya Mody,Hyderabad,Telangana,Regular,440,2022-10-18
CUST000523,Chatura Chaudry,Chennai,Tamil Nadu,New,26,2023-12-06
CUST000524,Avni Panchal,Indore,Madhya Pradesh,Premium,1562,2019-09-22
CUST000525,Samaksh Munshi,Chennai,Tamil Nadu,Premium,1017,2021-03-20
CUST000526,Chandani Pradhan,Kolkata,West Bengal,Regular,665,2022-03-07
CUST000527,Anusha Raghavan,Delhi,Delhi,Regular,480,2022-09-08
CUST000528,Chatura Majumdar,Kanpur,Uttar Pradesh,Regular,107,2023-09-16
CUST000529,Advay Sami,Kanpur,Uttar Pradesh,Regular,508,2022-08-11
CUST000530,Hemang Swaminathan,Bangalore,Karnataka,New,12,2023-12-20
CUST000531,Ati Cherian,Hyderabad,Telangana,Premium,940,2021-06-05
CUST000532,Hredhaan Grover,Bangalore,Karnataka,New,13,2023-12-19
CUST000533,Hemangini Ganesan,Indore,Madhya Pradesh,New,20,2023-12-12
CUST000534,Ishaan Edwin,Chennai,Tamil Nadu,Regular,770,2021-11-22
CUST000535,Zehaan Bhatia,Kolkata,West Bengal,Premium,600,2022-05-11
CUST000536,Frado Kari,Mumbai,Maharashtra,New,16,2023-12-16
CUST000537,Abhiram Ganesh,Kanpur,Uttar Pradesh,Premium,558,2022-06-22
CUST000538,Widisha Saraf,Mumbai,Maharashtra,Regular,822,2021-10-01
CUST000539,Fariq Hans,Kanpur,Uttar Pradesh,Regular,287,2023-03-20
CUST000540,Bahadurjit Kalita,Kolkata,West Bengal,Regular,714,2022-01-17
CUST000541,Vasana Rajagopalan,Delhi,Delhi,New,18,2023-12-14
CUST000542,Xiti Mangat,Hyderabad,Telangana,Premium,1537,2019-10-17
CUST000543,Quincy Acharya,Pune,Maharashtra,Regular,112,2023-09-11
CUST000544,Falan Hayre,Surat,Gujarat,Premium,1753,2019-03-15
CUST000545,Ranbir Padmanabhan,Jaipur,Rajasthan,Premium,1555,2019-09-29
CUST000546,Daksh Dutta,Kolkata,West Bengal,Regular,696,2022-02-04
CUST000547,Niharika Dora,Ahmedabad,Gujarat,Regular,787,2021-11-05
CUST000548,Mohini Suresh,Kanpur,Uttar Pradesh,Premium,392,2022-12-05
CUST000549,Rajeshri Kota,Indore,Madhya Pradesh,Regular,663,2022-03-09
CUST000550,Daniel Bhatia,Bangalore,Karnataka,Premium,1177,2020-10-11
CUST000551,Upasna Golla,Kanpur,Uttar Pradesh,Regular,226,2023-05-20
CUST000552,Girik Chakraborty,Surat,Gujarat,New,6,2023-12-26
CUST000553,Yasti Bandi,Jaipur,Rajasthan,Regular,838,2021-09-15
CUST000554,Bhavani Natarajan,Jaipur,Rajasthan,Regular,393,2022-12-04
CUST000555,Manya Palla,Chennai,Tamil Nadu,New,8,2023-12-24
CUST000556,Yoshita Divan,Kolkata,West Bengal,Regular,936,2021-06-09
CUST000557,Lavanya Kashyap,Kanpur,Uttar Pradesh,Regular,255,2023-04-21
CUST000558,Falguni Parekh,Kanpur,Uttar Pradesh,Regular,45,2023-11-17
CUST000559,Meera Sachdev,Ahmedabad,Gujarat,Premium,1061,2021-02-04
CUST000560,Amaira Mann,Surat,Gujarat,Premium,577,2022-06-03
CUST000561,Manan Chana,Ahmedabad,Gujarat,Premium,645,2022-03-27
CUST000562,Charles Pingle,Pune,Maharashtra,Regular,361,2023-01-05
CUST000563,Lavanya Grover,Bangalore,Karnataka,Regular,425,2022-11-02
CUST000564,Ikshita Kata,Mumbai,Maharashtra,Regular,183,2023-07-02
CUST000565,Netra Dhaliwal,Mumbai,Maharashtra,Regular,634,2022-04-07
CUST000566,Rishi Ganesan,Indore,Madhya Pradesh,Regular,283,2023-03-24
CUST000567,Vansha Mangal,Lucknow,Uttar Pradesh,Regular,102,2023-09-21
CUST000568,Hiral Misra,Bangalore,Karnataka,Regular,267,2023-04-09
CUST000569,George Hari,Delhi,Delhi,New,12,2023-12-20
CUST000570,Chanchal Dubey,Nagpur,Maharashtra,Regular,860,2021-08-24
CUST000571,Netra Pandya,Bhopal,Madhya Pradesh,Regular,258,2023-04-18
CUST000572,Ronith Kothari,Delhi,Delhi,Premium,515,2022-08-04
CUST000573,Ubika Nadkarni,Bangalore,Karnataka,Regular,296,2023-03-11
CUST000574,Ekani Shanker,Kolkata,West Bengal,Premium,1469,2019-12-24
CUST000575,Karan Chhabra,Surat,Gujarat,New,2,2023-12-30
CUST000576,Faraj Bhalla,Kolkata,West Bengal,New,3,2023-12-29
CUST000577,Pushti Dayal,Bangalore,Karnataka,Regular,157,2023-07-28
CUST000578,Lekha Gill,Bangalore,Karnataka,New,18,2023-12-14
CUST000579,Fitan Grewal,Indore,Madhya Pradesh,Regular,497,2022-08-22
CUST000580,Diya Balay,Chennai,Tamil Nadu,Regular,912,2021-07-03
CUST000581,Leena Lad,Nagpur,Maharashtra,Regular,461,2022-09-27
CUST000582,Ekaja Amble,Mumbai,Maharashtra,New,22,2023-12-10
CUST000583,Sanaya Oza,Kolkata,West Bengal,Regular,135,2023-08-19
CUST000584,Yochana Sinha,Hyderabad,Telangana,Regular,513,2022-08-06
CUST000585,Yuvraj Yohannan,Jaipur,Rajasthan,Premium,1322,2020-05-19
CUST000586,Parth Murty,Kolkata,West Bengal,Regular,776,2021-11-16
CUST000587,Rushil Pall,Lucknow,Uttar Pradesh,Regular,907,2021-07-08
CUST000588,Mitali Sha,Chennai,Tamil Nadu,Regular,148,2023-08-06
CUST000589,Oeshi Solanki,Delhi,Delhi,Regular,44,2023-11-18
CUST000590,Balvan Gupta,Bhopal,Madhya Pradesh,Regular,843,2021-09-10
CUST000591,Owen Raj,Kolkata,West Bengal,Regular,159,2023-07-26
CUST000592,Ishaan Dutta,Nagpur,Maharashtra,Premium,1183,2020-10-05
CUST000593,Laban Manne,Indore,Madhya Pradesh,Regular,124,2023-08-30
CUST000594,Lakshmi Sridhar,Pune,Maharashtra,Regular,284,2023-03-23
CUST000595,Kritika Subramanian,Surat,Gujarat,New,14,2023-12-18
CUST000596,Jai Nagar,Bhopal,Madhya Pradesh,Regular,142,2023-08-12
CUST000597,Arunima Menon,Nagpur,Maharashtra,Premium,1440,2020-01-22
CUST000598,Lavanya Kapoor,Pune,Maharashtra,Regular,512,2022-08-07
CUST000599,Faqid Devan,Kolkata,West Bengal,Regular,333,2023-02-02
CUST000600,Champak Barad,Lucknow,Uttar Pradesh,Regular,389,2022-12-08
CUST000601,Sai Shukla,Lucknow,Uttar Pradesh,Regular,616,2022-04-25
CUST000602,Ojasvi Bava,Hyderabad,Telangana,Regular,334,2023-02-01
CUST000603,Ati Garg,Kanpur,Uttar Pradesh,Regular,82,2023-10-11
CUST000604,Pratyush Char,Bangalore,Karnataka,Regular,94,2023-09-29
CUST000605,Eshana Kamdar,Delhi,Delhi,Regular,579,2022-06-01
CUST000606,Pushti Barad,Jaipur,Rajasthan,Regular,624,2022-04-17
CUST000607,Omkaar Dayal,Chennai,Tamil Nadu,Regular,847,2021-09-06
CUST000608,Oeshi Yadav,Nagpur,Maharashtra,Regular,376,2022-12-21
CUST000609,Chaman Chakrabarti,Delhi,Delhi,Regular,149,2023-08-05
CUST000610,Brinda Kaur,Pune,Maharashtra,Premium,863,2021-08-21
CUST000611,Timothy Andra,Indore,Madhya Pradesh,Regular,928,2021-06-17
CUST000612,Ojasvi Barad,Nagpur,Maharashtra,Premium,775,2021-11-17
CUST000613,Yash Kulkarni,Kanpur,Uttar Pradesh,Premium,943,2021-06-02
CUST000614,Adya Doctor,Kanpur,Uttar Pradesh,Regular,993,2021-04-13
CUST000615,Hema Konda,Chennai,Tamil Nadu,New,13,2023-12-19
CUST000616,Pushti Dass,Mumbai,Maharashtra,New,14,2023-12-18
CUST000617,Leela Sharaf,Chennai,Tamil Nadu,Regular,146,2023-08-08
CUST000618,Amara Desai,Kolkata,West Bengal,Regular,273,2023-04-03
CUST000619,Chaitanya Konda,Lucknow,Uttar Pradesh,Premium,1089,2021-01-07
CUST000620,Jai Bora,Bhopal,Madhya Pradesh,Premium,1534,2019-10-20
CUST000621,Krish Ramakrishnan,Kanpur,Uttar Pradesh,Regular,741,2021-12-21
CUST000622,Lajita Aggarwal,Jaipur,Rajasthan,Regular,179,2023-07-06
CUST000623,Jack Basu,Bangalore,Karnataka,Regular,610,2022-05-01
CUST000624,Tanvi Lalla,Pune,Maharashtra,Regular,558,2022-06-22
CUST000625,Chandran Loyal,Indore,Madhya Pradesh,Premium,1022,2021-03-15
CUST000626,Kamya Modi,Hyderabad,Telangana,Regular,870,2021-08-14
CUST000627,Joshua Sridhar,Kolkata,West Bengal,Regular,978,2021-04-28
CUST000628,Luke Mammen,Bangalore,Karnataka,Premium,1030,2021-03-07
CUST000629,Faraj Setty,Indore,Madhya Pradesh,Regular,746,2021-12-16
CUST000630,Aadhya Chhabra,Chennai,Tamil Nadu,Regular,133,2023-08-21
CUST000631,Veer Majumdar,Kanpur,Uttar Pradesh,Premium,645,2022-03-27
CUST000632,Ayushman Choudhary,Kolkata,West Bengal,New,29,2023-12-03
CUST000633,Kai Ahluwalia,Hyderabad,Telangana,Regular,754,2021-12-08
CUST000634,Ria Rajan,Ahmedabad,Gujarat,Regular,988,2021-04-18
CUST000635,Hamsini Roy,Lucknow,Uttar Pradesh,Regular,812,2021-10-11
CUST000636,Hredhaan Patel,Mumbai,Maharashtra,Regular,45,2023-11-17
CUST000637,Dalbir Raman,Pune,Maharashtra,Regular,927,2021-06-18
CUST000638,Vidhi Krishnamurthy,Nagpur,Maharashtra,Regular,277,2023-03-30
CUST000639,Baghyawati Dhar,Bangalore,Karnataka,Regular,951,2021-05-25
CUST000640,Viraj Sani,Ahmedabad,Gujarat,Regular,393,2022-12-04
CUST000641,Naksh Bhardwaj,Bangalore,Karnataka,Regular,594,2022-05-17
CUST000642,Gayathri Walia,Bhopal,Madhya Pradesh,Regular,412,2022-11-15
CUST000643,Nidhi Varkey,Bangalore,Karnataka,Regular,519,2022-07-31
CUST000644,Indali Sachdev,Hyderabad,Telangana,Regular,702,2022-01-29
CUST000645,Gunbir Mannan,Surat,Gujarat,Regular,649,2022-03-23
CUST000646,Bishakha Chacko,Kanpur,Uttar Pradesh,New,9,2023-12-23
CUST000647,Ijaya Kohli,Chennai,Tamil Nadu,Regular,139,2023-08-15
CUST000648,Jairaj Lata,Delhi,Delhi,Premium,1448,2020-01-14
CUST000649,Pahal Bhakta,Ahmedabad,Gujarat,Premium,931,2021-06-14
CUST000650,Michael Sawhney,Kolkata,West Bengal,Regular,236,2023-05-10
CUST000651,Naksh Sane,Ahmedabad,Gujarat,Regular,353,2023-01-13
CUST000652,Guneet Ray,Indore,Madhya Pradesh,Regular,790,2021-11-02
CUST000653,Balveer Brar,Nagpur,Maharashtra,Regular,770,2021-11-22
CUST000654,Ishanvi Srivastava,Ahmedabad,Gujarat,Premium,912,2021-07-03
CUST000655,Jhalak Ratta,Surat,Gujarat,Regular,382,2022-12-15
CUST000656,Osha Dhaliwal,Bangalore,Karnataka,Regular,377,2022-12-20
CUST000657,Vedika Bhargava,Hyderabad,Telangana,Regular,805,2021-10-18
CUST000658,Vidhi Gandhi,Jaipur,Rajasthan,Regular,51,2023-11-11
CUST000659,Bhavna Kar,Surat,Gujarat,Premium,1779,2019-02-17
CUST000660,Leena Khurana,Nagpur,Maharashtra,Regular,301,2023-03-06
CUST000661,Charita Virk,Hyderabad,Telangana,Regular,649,2022-03-23
CUST000662,Omya Lanka,Delhi,Delhi,New,27,2023-12-05
CUST000663,Victor Badal,Lucknow,Uttar Pradesh,Premium,1078,2021-01-18
CUST000664,Ekaja Savant,Pune,Maharashtra,Regular,472,2022-09-16
CUST000665,Wishi Purohit,Jaipur,Rajasthan,Regular,394,2022-12-03
CUST000666,Chaman Kuruvilla,Surat,Gujarat,Regular,466,2022-09-22
CUST000667,Caleb Arora,Nagpur,Maharashtra,Regular,802,2021-10-21
CUST000668,Siddharth Mand,Mumbai,Maharashtra,Regular,489,2022-08-30
CUST000669,Qasim Ghose,Delhi,Delhi,Regular,776,2021-11-16
CUST000670,Nitara Sibal,Bangalore,Karnataka,Regular,853,2021-08-31
CUST000671,Vedant Rana,Lucknow,Uttar Pradesh,Regular,399,2022-11-28
CUST000672,Ekapad Barad,Bhopal,Madhya Pradesh,New,1,2023-12-31
CUST000673,Naveen Rau,Surat,Gujarat,Regular,800,2021-10-23
CUST000674,Zarna Nayar,Pune,Maharashtra,Regular,647,2022-03-25
CUST000675,Gopal Bhat,Ahmedabad,Gujarat,Regular,475,2022-09-13
CUST000676,Varenya Sachdev,Bhopal,Madhya Pradesh,New,6,2023-12-26
CUST000677,Ikshita Palan,Ahmedabad,Gujarat,Regular,467,2022-09-21
CUST000678,Tanmayi Korpal,Kolkata,West Bengal,Regular,32,2023-11-30
CUST000679,Girindra Menon,Jaipur,Rajasthan,New,29,2023-12-03
CUST000680,Kai Verma,Jaipur,Rajasthan,New,24,2023-12-08
CUST000681,Raagini Raval,Ahmedabad,Gujarat,Premium,510,2022-08-09
